CUST_ID,BALANCE,PURCHASES,PURCHASES_TRX,ONEOFF_PURCHASES,CASH_ADVANCE,CASH_ADVANCE_TRX,CREDIT_LIMIT,PAYMENTS,PRC_FULL_PAYMENT,TENURE
C11958,1333.896193,233.31,7,0.0,1432.955059,3,1500.0,310.700827,0.0,7
C11959,1329.826951,1304.96,7,1304.96,18.427395,1,7500.0,625.414678,0.0,12
C11960,117.063942,1035.05,10,64.9,0.0,0,3000.0,1336.493092,0.777778,12
C11961,559.151424,94.0,3,94.0,0.0,0,5500.0,254.733329,0.0,12
C11962,10.160744,82.04,6,0.0,0.0,0,2000.0,139.914571,0.0,12
C11963,5206.452425,0.0,0,0.0,3256.756231,6,9500.0,996.182712,0.0,8
C11964,2623.967336,3005.89,40,2438.85,0.0,0,5500.0,1245.201203,0.0,12
C11965,2297.324675,4474.43,44,3544.31,1508.526487,3,5500.0,9481.484058,0.083333,12
C11966,7248.040967,0.0,0,0.0,3990.963781,24,8500.0,2645.690806,0.0,12
C11967,1917.977989,0.0,0,0.0,6022.786892,1,6500.0,7189.695757,0.166667,12
C11968,206.376314,1886.21,65,1230.31,0.0,0,3000.0,2089.598011,0.083333,12
C11969,5283.566994,202.31,5,116.09,1564.285475,17,9500.0,1384.838966,0.0,12
C11970,102.055178,999.19,16,586.29,0.0,0,7500.0,2181.215224,0.875,12
C11971,3360.689054,794.1,10,0.0,8095.180408,10,9500.0,4897.570343,0.0,12
C11972,1046.787477,517.08,13,282.6,0.0,0,1200.0,477.482016,0.0,12
C11973,869.091492,438.22,6,263.5,0.0,0,3000.0,336.521212,0.0,12
C11974,5292.905315,5539.68,273,2603.79,0.0,0,6000.0,3597.677582,0.0,12
C11975,1856.325339,670.5,9,516.9,5603.126858,107,7000.0,9221.922948,0.142857,11
C11976,127.240494,760.36,17,89.0,0.0,0,2500.0,371.387459,0.090909,12
C11977,2282.814895,1522.72,38,1059.38,1905.919704,3,9500.0,4419.287987,0.0,12
C11978,859.07875,0.0,0,0.0,909.986628,2,3500.0,1408.880515,0.0,12
C11979,5403.208353,1085.85,19,1025.19,1252.18184,18,6000.0,1572.554124,0.0,12
C11980,1941.539209,1366.74,20,95.94,0.0,0,6300.0,495.133413,0.0,12
C11981,5418.305735,0.0,0,0.0,5051.791781,29,8000.0,1476.335057,0.0,12
C11982,11955.30817,0.0,0,0.0,2108.302563,22,13000.0,3933.35535,0.0,12
C11983,1224.513636,529.34,17,186.03,1108.666511,6,1200.0,467.463129,0.0,12
C11984,817.793943,478.28,7,189.03,945.547556,1,2400.0,635.314875,0.0,11
C11985,4382.112084,294.75,11,0.0,4945.02074,25,4000.0,6445.786897,0.0,12
C11986,9264.786223,0.0,0,0.0,4158.61262,5,9500.0,2535.922657,0.0,12
C11987,6512.478876,98.0,1,98.0,3320.07679,52,7000.0,1304.362846,0.0,8
C11988,31.941802,417.96,13,0.0,0.0,0,2000.0,472.60055,1.0,12
C11989,30.863497,143.36,8,0.0,736.547491,5,1500.0,1377.984542,0.75,12
C11990,1469.720674,0.0,0,0.0,170.376441,5,1500.0,395.486928,0.0,12
C11991,332.888212,419.56,26,74.0,0.0,0,3000.0,473.166128,0.0,12
C11992,2421.943818,612.0,14,76.0,2197.163192,10,2500.0,2483.286273,0.0,12
C11993,2200.566765,296.4,12,0.0,0.0,0,6000.0,631.025111,0.0,12
C11994,1719.310566,0.0,0,0.0,259.91508,2,1950.0,458.841298,0.0,12
C11995,2247.126627,0.0,0,0.0,6634.23196,12,7000.0,316.025009,0.0,10
C11996,1663.967468,0.0,0,0.0,2123.721395,9,2500.0,1566.483167,0.0,12
C11997,1402.776239,0.0,0,0.0,36.202957,2,1500.0,152.324616,0.0,11
C11998,9459.138771,878.11,16,159.91,5247.419951,8,15000.0,1987.085155,0.0,12
C11999,4626.278301,0.0,0,0.0,9579.677222,9,5000.0,613.553141,0.0,6
C12000,113.703142,0.0,0,0.0,498.463933,1,6500.0,851.637227,0.0,12
C12001,168.539199,176.73,4,109.0,0.0,0,5000.0,197.074177,0.0,12
C12002,662.022698,280.0,1,280.0,2276.320971,2,3000.0,1914.038297,0.142857,8
C12004,1302.78269,45.65,1,45.65,0.0,0,1500.0,351.864266,0.0,12
C12005,517.118528,280.24,2,280.24,1295.246094,2,11000.0,6684.559773,0.0,8
C12006,5598.864288,7194.53,69,6678.26,14200.89313,37,15500.0,12487.36815,0.083333,12
C12007,6537.800686,1885.94,29,75.0,2099.802521,6,8500.0,1625.320799,0.0,12
C12008,1308.302091,918.67,22,918.67,0.0,0,1800.0,258.034145,0.0,12
C12009,1009.062757,702.4,28,265.6,0.0,0,7500.0,1184.723606,0.0,12
C12010,8.286935,125.0,10,0.0,0.0,0,3000.0,125.140043,0.2,12
C12011,151.006318,1455.97,39,412.69,0.0,0,1800.0,1380.904206,0.363636,12
C12012,2062.665478,518.17,35,71.9,1257.241177,12,4000.0,1049.378278,0.0,12
C12013,3666.676179,0.0,0,0.0,2461.891684,19,4000.0,674.881553,0.0,12
C12014,1764.908055,0.0,0,0.0,1552.832951,6,3666.666667,5126.650633,0.125,12
C12015,2919.796228,217.9,25,118.9,0.0,0,7500.0,832.687649,0.0,12
C12016,1925.094714,5189.51,102,3609.24,0.0,0,7500.0,5851.06442,0.0,12
C12017,5291.221238,2090.47,21,1965.41,1153.665768,3,15000.0,1718.461993,0.0,12
C12018,107.13002,15.4,1,15.4,182.66132,6,200.0,255.103798,0.0,12
C12019,124.285688,662.4,23,108.71,0.0,0,1000.0,367.258695,0.428571,9
C12020,6727.539699,711.72,23,617.4,6498.711722,12,8500.0,1303.904127,0.0,12
C12021,3007.470055,102.48,28,0.0,0.0,0,3000.0,561.592591,0.0,12
C12022,5715.854635,2173.99,33,1556.19,0.0,0,8500.0,1828.965006,0.0,12
C12023,274.038592,286.19,7,58.0,0.0,0,1700.0,911.371697,0.0,12
C12024,3476.603507,9683.28,15,7253.28,0.0,0,12500.0,6084.947427,0.0,12
C12025,1075.825135,32.0,1,32.0,1859.42106,23,9000.0,2266.903508,0.0,12
C12026,760.925748,360.0,9,0.0,3180.893742,4,5000.0,2312.470872,0.0,9
C12027,51.427334,486.01,13,486.01,0.0,0,7000.0,544.044265,0.0,12
C12028,1093.946163,0.0,0,0.0,18.482296,1,1200.0,276.73092,0.0,12
C12029,1630.620638,0.0,0,0.0,381.541722,2,2100.0,1117.714796,0.0,12
C12030,78.090426,243.48,12,0.0,0.0,0,1500.0,152.754759,0.083333,12
C12031,3196.409012,2083.25,22,0.0,0.0,0,6000.0,641.03397,0.0,12
C12032,447.648987,17.8,1,17.8,2429.819782,3,2500.0,9858.055448,0.5,12
C12033,34.356451,266.25,5,0.0,0.0,0,7500.0,338.565785,0.5,11
C12034,1497.145968,0.0,0,0.0,4444.646515,8,2500.0,2986.36061,0.166667,8
C12035,2156.616367,1695.0,10,0.0,90.775238,1,2000.0,2194.901135,0.0,12
C12036,2023.72438,1103.86,34,253.99,0.0,0,6500.0,667.73252,0.0,12
C12037,1454.551875,0.0,0,0.0,3853.339512,10,4000.0,555.202392,0.0,12
C12038,107.801738,922.64,16,876.3,0.0,0,9500.0,912.762084,0.181818,12
C12039,4333.59727,333.08,7,333.08,72.049232,1,12500.0,1113.279765,0.0,12
C12040,49.869884,363.52,11,124.51,0.0,0,9100.0,383.100848,0.181818,12
C12041,0.001289,96.12,10,0.0,0.0,0,1500.0,102.848649,0.0,12
C12042,360.774263,2437.8,30,1788.3,0.0,0,7500.0,2204.789548,0.083333,12
C12043,2675.418129,55.0,1,55.0,315.402389,3,3000.0,579.527874,0.0,12
C12044,2004.298844,1500.0,1,1500.0,0.0,0,3000.0,675.426241,0.0,12
C12045,216.685655,921.18,9,469.78,0.0,0,4500.0,892.146005,0.0,12
C12046,7119.163663,1370.21,18,937.65,8527.393281,10,12000.0,19143.03225,0.0,12
C12047,2720.458647,0.0,0,0.0,707.984403,5,10000.0,1462.710828,0.0,12
C12048,113.122729,987.23,17,0.0,0.0,0,2500.0,1081.54001,1.0,12
C12049,610.678403,3724.25,39,3301.53,72.477223,1,4000.0,6486.900601,0.2,12
C12050,2097.470969,0.0,0,0.0,1546.052817,2,3500.0,510.126277,0.0,12
C12051,8435.192572,0.0,0,0.0,8419.83327,15,9000.0,10720.57047,0.0,12
C12052,1046.273731,420.89,13,45.65,0.0,0,1000.0,616.193938,0.0,12
C12053,1590.712709,674.57,11,674.57,0.0,0,1600.0,830.768021,0.0,12
C12054,1513.075264,15704.04,185,12618.86,0.0,0,3000.0,14399.70318,0.916667,12
C12055,1683.116573,98.0,1,98.0,240.304769,4,1800.0,554.101761,0.0,12
C12056,2097.603234,963.21,11,963.21,0.0,0,2100.0,622.542212,0.0,6
C12057,1060.422892,161.5,3,161.5,765.748489,5,3700.0,2333.389981,0.111111,12
C12058,3.03124,37.65,1,37.65,0.0,0,7500.0,88.090034,0.0,12
C12059,163.950974,1014.21,20,264.42,268.071098,1,1500.0,938.36331,0.6,9
C12060,2926.920514,1823.5,23,1686.0,236.898897,2,7100.0,792.597997,0.0,12
C12061,1502.44469,0.0,0,0.0,152.14064,4,1600.0,404.150829,0.0,12
C12062,74.825456,293.5,11,49.0,0.0,0,1500.0,215.258602,0.272727,12
C12063,398.341908,0.0,0,0.0,3623.583341,2,18000.0,7705.86499,0.0,12
C12064,9355.739389,0.0,0,0.0,2286.927789,4,10000.0,2335.88734,0.0,12
C12065,1644.496393,0.0,0,0.0,156.097738,1,1950.0,542.414342,0.0,12
C12066,8084.624525,0.0,0,0.0,4713.978717,14,11000.0,1910.836769,0.0,12
C12067,1418.215497,1003.95,15,408.83,0.0,0,11000.0,2218.323066,0.0,12
C12068,828.596569,1115.0,1,1115.0,0.0,0,1800.0,268.295902,0.0,12
C12069,4232.350593,32.35,1,32.35,0.0,0,14000.0,1262.608728,0.0,12
C12070,1184.588701,704.4,21,0.0,61.069589,1,1200.0,810.831681,0.0,12
C12071,3168.902659,0.0,0,0.0,3854.441191,6,4200.0,390.289118,0.0,7
C12072,497.726827,1234.5,14,653.0,0.0,0,3000.0,206.102367,0.0,12
C12073,868.734126,463.01,11,373.65,546.682275,4,1000.0,254.635576,0.0,12
C12074,996.619846,581.8,3,520.0,0.0,0,8500.0,2088.919798,0.0,12
C12075,498.761608,1159.15,28,119.0,0.0,0,4750.0,5978.807577,0.083333,12
C12076,2551.023341,485.6,7,303.6,0.0,0,4500.0,478.461522,0.0,12
C12077,1899.219514,0.0,0,0.0,3618.304773,4,8000.0,7823.096006,0.0,12
C12078,5919.198579,9321.13,171,4678.79,0.0,0,15000.0,7303.897866,0.0,12
C12079,1780.299975,1907.96,36,803.17,727.608789,5,10000.0,2766.13064,0.0,12
C12080,133.926073,246.75,5,246.75,0.0,0,11000.0,7103.026842,0.0,12
C12081,2567.090886,1875.54,52,546.14,598.035427,5,3900.0,772.320791,0.0,12
C12082,2522.043371,0.0,0,0.0,2504.271338,3,7000.0,519.343097,0.0,12
C12083,7333.442833,320.8,10,0.0,9733.258025,38,10000.0,2036.371171,0.0,12
C12084,763.992973,245.0,10,0.0,0.0,0,1500.0,1660.561025,0.0,12
C12085,1193.434312,689.4,12,689.4,0.0,0,3500.0,328.171066,0.0,12
C12086,1204.102388,1658.81,49,45.65,804.558218,4,1000.0,3051.991292,0.083333,12
C12087,595.655746,6562.24,114,4892.43,0.0,0,8000.0,6240.58958,1.0,12
C12088,3006.594256,9362.96,103,5098.75,0.0,0,7500.0,7079.1781,0.0,12
C12089,3.307286,60.0,1,60.0,0.0,0,11000.0,1042.001588,0.0,12
C12090,53.697916,114.49,1,114.49,0.0,0,7500.0,0.0,0.0,12
C12091,2583.717108,1497.02,14,1497.02,1112.647386,5,4000.0,475.066734,0.0,12
C12092,311.341555,3721.39,26,3721.39,0.0,0,4000.0,4004.905569,0.714286,12
C12093,556.43723,403.3,14,303.1,0.0,0,7500.0,1318.460544,0.0,12
C12094,876.577775,1029.94,18,0.0,0.0,0,2000.0,2221.896121,0.0,12
C12095,1666.224023,720.48,15,0.0,1143.146657,2,2300.0,2473.619496,0.083333,12
C12096,101.176482,807.66,11,325.0,0.0,0,16000.0,699.466354,0.583333,12
C12097,5408.754166,1207.24,18,979.36,3064.470065,20,7000.0,3130.304246,0.0,12
C12098,1050.085007,0.0,0,0.0,468.62986,6,1500.0,593.781355,0.0,12
C12099,3811.587156,0.0,0,0.0,848.032831,1,4500.0,1431.650735,0.0,12
C12100,1672.813954,299.83,21,117.39,113.720261,2,1800.0,559.708549,0.0,12
C12101,7105.801894,0.0,0,0.0,1648.096839,8,7500.0,1400.282454,0.0,12
C12102,2316.11093,86.1,1,86.1,4106.834043,13,4500.0,447.991795,0.0,8
C12103,2377.742667,2527.04,92,796.66,2056.332882,6,5000.0,1461.368469,0.0,12
C12104,1178.90161,150.0,5,0.0,0.0,0,1200.0,360.303696,0.0,12
C12105,1007.362008,469.92,12,0.0,0.0,0,1000.0,716.423692,0.0,12
C12107,1035.853615,69.0,1,69.0,1147.361897,16,1200.0,1483.636625,0.0,12
C12108,1709.693956,2.0,1,2.0,5246.296449,6,2500.0,4678.254753,0.083333,12
C12109,2744.473705,529.0,5,529.0,3082.913762,7,6000.0,914.280246,0.0,12
C12110,4784.708882,5848.99,119,2604.0,3503.547107,6,5000.0,9006.196318,0.083333,12
C12111,193.207812,1937.7,30,1937.7,0.0,0,2000.0,2100.802868,0.916667,12
C12112,4612.935167,158.2,3,0.0,5391.599959,9,6000.0,756.247099,0.0,10
C12113,1294.25883,0.0,0,0.0,92.841595,1,1500.0,308.886492,0.0,12
C12114,3462.47534,0.0,0,0.0,200.125461,5,4500.0,5709.181577,0.1,12
C12115,7842.784061,5930.99,168,3862.79,0.0,0,11500.0,12493.77894,0.0,12
C12116,8.258214,92.46,6,0.0,0.0,0,300.0,127.082375,0.75,12
C12117,3474.972612,324.18,6,293.0,0.0,0,9500.0,950.735955,0.0,12
C12118,2928.480007,5747.76,81,4021.77,0.0,0,8000.0,4901.164291,0.0,12
C12119,3433.295973,4342.07,20,4247.87,0.0,0,11000.0,3903.861413,0.0,12
C12120,913.520763,0.0,0,0.0,2768.870906,2,3000.0,384.809455,0.0,12
C12121,1262.645703,329.9,6,257.0,0.0,0,1800.0,905.863527,0.0,12
C12122,4196.43487,90.01,3,90.01,1804.826917,3,8000.0,943.446254,0.0,12
C12124,1051.484848,3805.44,24,2715.52,0.0,0,1500.0,3818.15076,0.0,12
C12125,44.525353,554.16,3,500.0,292.924759,1,1200.0,0.0,0.0,7
C12127,137.775633,0.0,0,0.0,1936.205406,4,3000.0,2489.260383,0.083333,12
C12128,2550.025268,0.0,0,0.0,4946.958466,8,10000.0,266.472386,0.0,7
C12129,2828.765822,19.98,2,19.98,0.0,0,5500.0,593.220384,0.0,12
C12130,1452.469721,205.89,3,205.89,0.0,0,1600.0,501.655195,0.0,12
C12131,2796.379188,44.7,2,0.0,4765.916305,4,9000.0,7821.035049,0.0,7
C12132,1414.878106,98.08,3,68.42,0.0,0,1500.0,523.235492,0.0,12
C12133,137.636267,1567.25,232,60.2,0.0,0,7000.0,1541.979811,1.0,12
C12134,482.799015,4240.41,4,4240.41,0.0,0,6000.0,6360.427012,1.0,12
C12135,291.510745,698.91,38,75.0,79.010038,1,5000.0,684.699102,0.0,12
C12136,4955.580535,0.0,0,0.0,3481.529635,26,6500.0,1252.775151,0.0,12
C12137,876.366489,4537.12,56,4285.11,0.0,0,2500.0,2689.043472,0.333333,12
C12138,3250.621234,247.31,7,0.0,823.112588,6,4000.0,1016.490545,0.0,12
C12139,8.048086,55.5,2,0.0,0.0,0,1200.0,318.843744,0.0,12
C12140,788.9737,4574.79,46,4149.47,2604.900847,4,9500.0,5097.91073,0.083333,12
C12141,1364.528932,0.01,1,0.01,5567.596649,12,3000.0,4022.440372,0.125,11
C12142,25.35204,355.16,12,0.0,0.0,0,2500.0,357.776573,0.75,12
C12143,2986.422406,5132.08,66,4664.84,0.0,0,10000.0,11454.46623,0.0,12
C12144,1389.583627,712.87,1,712.87,0.0,0,4500.0,801.18565,0.0,12
C12145,8636.950854,972.09,26,43.0,2590.575082,8,10500.0,2025.270282,0.0,12
C12146,7698.663007,673.15,14,574.28,6076.961711,8,12000.0,1907.16983,0.0,12
C12147,1998.339616,2238.0,22,1170.0,0.0,0,6500.0,1985.047114,0.0,12
C12148,2048.573881,3111.44,50,1671.09,0.0,0,6000.0,1648.50704,0.0,12
C12149,463.512203,0.0,0,0.0,1166.982711,5,7500.0,932.601452,0.0,12
C12150,1109.911791,3150.0,14,2430.0,0.0,0,2500.0,2694.972436,0.083333,12
C12151,1073.42481,57.0,3,0.0,0.0,0,1200.0,295.373115,0.0,12
C12152,3386.490883,560.98,20,427.22,2008.153534,9,10100.0,1039.000037,0.0,11
C12153,1681.16287,1138.85,5,0.0,4044.377495,6,4500.0,3763.240294,0.0,12
C12154,10599.4423,4029.24,102,2926.43,0.0,0,12500.0,2343.311066,0.0,12
C12155,840.50105,0.0,0,0.0,1820.493358,5,6500.0,805.79629,0.0,12
C12156,7506.908599,465.36,4,465.36,1609.506076,3,12000.0,1772.157134,0.0,12
C12157,231.983056,0.0,0,0.0,1434.138511,1,1500.0,2456.797947,0.5,7
C12158,4811.886042,4911.41,63,4005.81,10629.80756,14,6000.0,10079.38741,0.111111,12
C12159,981.098292,180.0,12,0.0,0.0,0,1000.0,330.620032,0.0,12
C12160,120.220573,1348.08,50,230.43,0.0,0,12000.0,1196.209266,0.75,12
C12161,2598.580674,4767.11,95,2024.6,3621.840163,9,6000.0,3774.693285,0.0,12
C12162,164.377503,0.0,0,0.0,470.00055,3,9500.0,684.398658,0.285714,10
C12163,634.521032,0.0,0,0.0,1176.86169,4,1200.0,80.190719,0.0,6
C12164,1134.648238,143.12,1,143.12,0.0,0,1200.0,289.967312,0.0,10
C12165,26.325409,266.71,5,0.0,0.0,0,2000.0,477.592124,0.571429,12
C12166,1756.078137,0.0,0,0.0,954.822692,3,6000.0,1083.406473,0.0,12
C12167,3214.530319,0.0,0,0.0,15081.6956,16,11500.0,20500.17323,0.25,12
C12168,41.936627,717.92,10,122.86,0.0,0,13000.0,628.811269,0.4,12
C12169,1346.309166,652.13,10,567.76,0.0,0,6000.0,385.145146,0.0,12
C12170,329.388289,72.84,1,72.84,0.0,0,3000.0,467.674193,0.0,12
C12171,2537.892884,0.0,0,0.0,354.346012,3,3000.0,622.529592,0.0,12
C12172,3287.231954,0.0,0,0.0,3190.532048,3,8500.0,1339.9697,0.0,12
C12173,84.067421,852.26,20,265.92,0.0,0,18500.0,643.541055,0.916667,12
C12174,1721.232782,0.0,0,0.0,369.256964,9,1800.0,714.012374,0.0,12
C12175,231.995439,2310.21,67,1660.51,0.0,0,3000.0,1871.658725,0.727273,12
C12176,430.282584,888.85,27,278.63,0.0,0,3500.0,1134.356357,0.5,12
C12177,1956.295501,0.0,0,0.0,211.099323,4,2100.0,634.788341,0.0,12
C12178,916.200655,1827.62,34,1408.82,0.0,0,1200.0,1731.206869,0.0,12
C12179,699.586726,796.11,1,796.11,0.0,0,6000.0,807.665219,0.0,12
C12180,4478.312669,2461.9,13,2461.9,202.816167,2,5000.0,1041.825559,0.0,12
C12181,740.826233,2055.13,74,302.05,0.0,0,7500.0,1631.166246,0.0,12
C12182,120.984184,1122.17,29,802.77,0.0,0,6000.0,1138.136359,0.636364,12
C12183,1477.102808,0.0,0,0.0,960.917825,1,1800.0,338.019603,0.0,9
C12184,1301.800738,0.0,0,0.0,1378.856373,2,4500.0,1009.40361,0.0,12
C12185,1222.164025,0.0,0,0.0,2397.676198,10,3000.0,385.290048,0.0,12
C12186,4059.059276,0.0,0,0.0,4328.32727,4,6500.0,1127.493221,0.0,12
C12187,1189.665497,0.0,0,0.0,1454.884966,3,1500.0,1656.765938,0.0,12
C12188,1220.359151,568.3,10,0.0,0.0,0,3000.0,902.082618,0.0,12
C12189,1167.863521,94.7,2,94.7,187.817003,5,1200.0,350.850434,0.0,12
C12190,2508.405988,875.05,29,509.9,0.0,0,2600.0,1261.11301,0.0,12
C12191,208.362536,2252.77,30,238.0,0.0,0,10000.0,2018.393951,0.833333,12
C12192,33.528505,477.5,17,193.5,0.0,0,3000.0,591.867645,0.625,12
C12194,478.834962,1060.99,4,1040.99,0.0,0,1300.0,1162.790308,0.0,12
C12195,132.730466,739.98,6,0.0,0.0,0,9500.0,1167.353193,0.5,12
C12196,312.636004,3866.29,95,808.12,0.0,0,7500.0,3688.890803,0.75,12
C12197,2235.729892,83.0,4,38.0,481.39493,5,2500.0,568.336744,0.0,12
C12198,7021.942957,0.0,0,0.0,3217.327939,12,7500.0,2955.428583,0.0,12
C12199,309.150506,3157.86,31,1178.02,0.0,0,7000.0,3291.320691,0.833333,12
C12200,273.247883,60.0,1,60.0,0.0,0,2300.0,111.559902,0.0,12
C12201,31.296491,84.0,12,0.0,0.0,0,1000.0,91.67226,0.0,12
C12202,374.552852,279.0,4,0.0,0.0,0,1400.0,426.263702,0.0,12
C12203,146.756706,1664.95,55,64.17,0.0,0,4000.0,1458.490552,0.75,12
C12204,422.723099,344.86,4,344.86,0.0,0,8500.0,1499.598264,0.0,12
C12205,1571.382204,1849.26,19,1616.76,0.0,0,7000.0,1522.895942,0.0,12
C12206,2696.774474,0.0,0,0.0,139.395627,1,3000.0,685.053764,0.0,12
C12207,3932.482783,1674.11,43,649.0,0.0,0,11500.0,1166.117797,0.0,12
C12208,349.086448,2569.94,8,2569.94,186.415123,1,5000.0,3362.877104,0.714286,11
C12209,12.281874,153.11,2,153.11,0.0,0,9000.0,0.0,0.0,10
C12210,6460.838794,6814.47,15,6814.47,0.0,0,13000.0,1917.817732,0.0,12
C12211,139.449391,843.03,7,0.0,0.0,0,2200.0,1312.375596,0.0,12
C12212,1777.440238,78.47,7,0.0,332.13781,2,8500.0,3799.466293,0.0,12
C12213,805.520824,4019.28,19,4019.28,0.0,0,4500.0,3728.70891,0.272727,12
C12214,713.959917,542.96,13,452.96,268.410928,4,2500.0,195.490243,0.0,12
C12215,1784.421367,0.0,0,0.0,3923.427657,4,3000.0,2804.403394,0.111111,12
C12216,1441.679257,0.0,0,0.0,914.794214,1,6500.0,568.212802,0.0,12
C12217,226.03038,435.08,15,435.08,0.0,0,7500.0,3796.014359,0.2,12
C12218,13.036611,197.0,6,0.0,0.0,0,1000.0,224.836018,0.444444,12
C12219,4223.867789,2514.74,53,1597.67,3444.750251,11,5500.0,964.935365,0.0,6
C12220,5067.576984,714.68,14,402.68,726.955255,2,5000.0,1649.118645,0.0,12
C12221,62.788771,802.1,21,802.1,0.0,0,13000.0,710.240283,0.818182,12
C12222,3188.47034,0.0,0,0.0,1673.75234,1,4500.0,715.12033,0.0,12
C12223,2737.420448,0.0,0,0.0,257.147835,6,3000.0,944.591497,0.0,12
C12224,1502.926021,2635.9,54,2116.92,0.0,0,4500.0,951.372467,0.0,12
C12225,951.061932,1699.87,31,1262.04,0.0,0,1800.0,2096.121508,0.083333,12
C12226,10905.05381,431.93,21,133.5,47137.21176,123,19600.0,39048.59762,0.0,12
C12227,68.20838,780.0,2,780.0,0.0,0,3200.0,196.173726,0.0,12
C12228,1297.153644,839.14,16,419.88,0.0,0,6000.0,362.337779,0.0,12
C12229,121.024256,1850.23,18,0.0,0.0,0,14000.0,1826.882329,0.833333,12
C12230,1003.704494,50.0,1,50.0,457.650652,5,3500.0,3389.03546,0.0,12
C12231,1094.300448,1967.86,140,558.69,0.0,0,11500.0,1413.122627,0.0,12
C12232,1467.162166,1313.26,28,0.0,0.0,0,11500.0,1129.248446,0.0,12
C12233,1649.276603,0.0,0,0.0,253.554601,8,1800.0,574.233323,0.0,12
C12234,2660.420641,0.0,0,0.0,382.272435,2,5000.0,846.397004,0.0,12
C12235,44.204396,504.0,20,0.0,0.0,0,2500.0,818.64282,0.0,12
C12236,379.767959,493.5,3,493.5,0.0,0,4000.0,3308.04995,0.272727,12
C12237,7.066111,133.16,2,0.0,0.0,0,16000.0,0.0,0.0,12
C12238,1051.215365,0.0,0,0.0,3700.154118,25,1600.0,3263.474102,0.090909,11
C12239,447.941813,1907.2,10,0.0,0.0,0,9500.0,2111.91778,0.0,12
C12240,1089.528456,0.0,0,0.0,76.027194,1,1200.0,371.902953,0.0,12
C12241,1432.326731,0.0,0,0.0,3771.115165,15,5000.0,138.855523,0.0,8
C12242,97.000375,552.09,13,95.0,0.0,0,12000.0,601.430928,0.083333,12
C12243,5.016768,284.13,11,0.0,0.0,0,4000.0,274.729879,0.0,12
C12244,238.962984,2402.64,48,537.21,0.0,0,8500.0,2022.102581,1.0,12
C12246,0.0,174.12,12,0.0,0.0,0,4000.0,0.0,0.0,12
C12247,4550.397004,548.0,7,548.0,660.523355,5,5000.0,1158.922139,0.0,12
C12248,2005.414367,0.0,0,0.0,510.618121,3,2100.0,746.145517,0.0,12
C12249,2494.774127,250.0,1,250.0,2804.350229,7,3000.0,864.527484,0.0,12
C12250,4623.886448,883.94,15,741.44,0.0,0,6000.0,2790.54214,0.0,12
C12251,1945.906455,1650.52,21,0.0,1025.434108,2,2500.0,1916.054676,0.0,12
C12252,2598.802288,0.0,0,0.0,185.909531,1,3000.0,773.831303,0.0,12
C12253,3086.75297,1015.91,23,293.41,0.0,0,10500.0,938.131271,0.0,12
C12254,46.461265,237.99,2,237.99,0.0,0,4500.0,543.788113,0.0,12
C12255,390.55064,1261.99,16,1141.99,0.0,0,3000.0,18.496532,0.0,12
C12256,250.060059,2405.97,36,2182.22,0.0,0,10000.0,2105.342196,0.916667,12
C12257,5570.18253,0.0,0,0.0,2744.808962,3,6000.0,1748.960475,0.0,12
C12258,2113.287399,0.0,0,0.0,3130.155158,5,3500.0,1927.253932,0.0,12
C12260,1205.191816,0.0,0,0.0,1259.175202,7,2500.0,281.884143,0.0,10
C12261,2586.357487,0.0,0,0.0,256.100571,1,3000.0,658.61387,0.0,12
C12262,1543.194492,160.0,1,160.0,2956.595415,4,3000.0,692.776517,0.0,12
C12263,3677.471434,1.0,1,1.0,859.297788,2,7000.0,944.992262,0.0,12
C12264,203.024867,542.94,8,0.0,0.0,0,4000.0,955.283993,0.0,12
C12265,5926.837633,0.0,0,0.0,9596.316702,6,13000.0,1599.792795,0.0,11
C12266,1479.020821,958.73,30,0.0,0.0,0,1500.0,1187.648889,0.0,12
C12267,532.805392,59.4,1,59.4,2734.176725,11,10000.0,1502.934235,0.25,12
C12268,36.023577,273.8,1,273.8,0.0,0,5500.0,174.52575,1.0,12
C12269,3084.618021,0.0,0,0.0,2506.67355,10,4000.0,1003.664133,0.0,12
C12270,52.575297,282.62,5,33.62,0.0,0,6000.0,388.872739,0.2,12
C12271,1166.500558,73.8,4,0.0,595.036388,6,2000.0,514.586639,0.0,12
C12272,1781.739723,2289.92,37,1584.4,0.0,0,10500.0,2065.553347,0.0,12
C12273,2882.954391,3591.81,74,2452.56,554.07167,2,10450.0,8438.775135,0.0,11
C12274,4068.162699,3387.47,86,1938.13,0.0,0,8500.0,1312.481879,0.0,12
C12275,5432.113514,793.1,13,793.1,6245.023709,15,10000.0,1261.909483,0.0,12
C12276,24.463674,254.37,10,0.0,0.0,0,4000.0,206.073166,0.125,12
C12277,202.996947,2338.83,42,2338.83,1959.553078,2,7500.0,6545.07776,0.666667,12
C12278,28.924276,324.6,12,0.0,0.0,0,3000.0,320.218246,0.833333,12
C12279,7764.210895,90.0,1,90.0,4032.071583,13,11150.0,1566.916181,0.0,12
C12280,1219.914858,0.0,0,0.0,442.372527,2,1500.0,540.400104,0.0,12
C12281,9226.107838,2217.94,16,990.46,3533.146705,5,10500.0,3075.113742,0.0,12
C12282,689.697644,22.68,1,0.0,0.0,0,11500.0,906.092735,0.0,12
